review_index,path,filename,sha256,width,height,prior_disposition,disposition,decision_reason,app_question_id,app_quiz_asset
578,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P084 Pneumothorax.png,P084 Pneumothorax.png,7d8179c66cdb01c5f9a957278c6ca9cff671cbafac8fe6b48f40fe25ad2ec0bc,992,992,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
579,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P103 Hysteresis.png,P103 Hysteresis.png,00c45493b203675f6e8aaa2d442e865cdb10880f8d8b45ba747d4071816e9bab,421,363,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
580,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P110 Hemoglobin.png,P110 Hemoglobin.png,590db7a7e398fddec340b3a64809f38cd40b22332ca5713cdfdfe1b1d2522a39,911,681,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
581,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P112 O2-Hgb Dissociation Curves.png,P112 O2-Hgb Dissociation Curves.png,3c72dd5a34c6acee7cbab1e6cbcfec6b6586a3cd5b8a1377103d7f144e3c5478,476,481,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
582,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P114 Allosteric Proteins.png,P114 Allosteric Proteins.png,ee580e7f4cacd61cc09703a8a131e43c0c9225cdfd21762a955f628dc9e54446,774,774,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
583,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P115 O2-Hgb Dissociation Curves.png,P115 O2-Hgb Dissociation Curves.png,08084109ee89474f1a00080c8de12bc9c8a4c7f3fe6994abd38c9b9a98b91961,647,527,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
584,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P116 Hemoglobin Forms.png,P116 Hemoglobin Forms.png,7c9d29331726d785c8561d500fcfeb6f4f2cb17cd3b5e17f171c94628f714bc6,1262,886,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
585,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P118 Rightward Shift.png,P118 Rightward Shift.png,343a58cd9b9dbbd36dd372d7bbba0b649af17837bf9d348d586218ed1a76f37e,882,564,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
586,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P120 Right Curve Shifts - Release O2.png,P120 Right Curve Shifts - Release O2.png,6282aaafa20b702fb4a7194d36f4d01f131137cc094673d6bd96755fe04eaf8c,800,756,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
587,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P124 2 3-Bisphosphoglycerate - 2 3 BPG.png,P124 2 3-Bisphosphoglycerate - 2 3 BPG.png,74181f6ba12c7d3c50376cab4bbd18d312cecc6c30ef02b1f43dea104602b89a,527,562,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
588,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P137 Clinical Scenario.png,P137 Clinical Scenario.png,9906f8c6a5873bf30eb0db5b2bcf7e3b5ff8b1047e299d4463e714d470648e6d,1022,553,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
589,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P139 Pulmonary Circulation.png,P139 Pulmonary Circulation.png,9eb22442fb77d81251a655a87cebdf7d06e3de5903a9c9157d0f9ea191c6f451,1182,860,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
590,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P148 DLCO - Diffusing Capacity of Lungs for Carbon Monoxide.png,P148 DLCO - Diffusing Capacity of Lungs for Carbon Monoxide.png,0dd73000a99d000b307693d6cd40b9aa84838fdc9363b0cc926f6432b1749127,520,505,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
591,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P149 Low DLCO Disorders 01.png,P149 Low DLCO Disorders 01.png,dd601c46610ada4863be59c0608a609303c29c7ab21ae3af3234fc9fb6bf5de9,1141,597,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
592,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P149 Low DLCO Disorders 02.png,P149 Low DLCO Disorders 02.png,534f4cfcce1cae21496532bbadd87db1e4ba5bc55ca737e5388b8a9271f09124,709,216,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
593,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P165 PAH - Pulmonary Arterial Hypertension.png,P165 PAH - Pulmonary Arterial Hypertension.png,ea48609d44c38be9671ff519c8596efcabbdf842022589dbc107470380b305a6,510,401,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
594,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P167 Idiopathic PAH.png,P167 Idiopathic PAH.png,6c5a85900d55bacc57500a4c6e9ef63a3ace61edf10ab36c139e4761a9a7efeb,1839,828,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
595,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P170 PAH Treatments.png,P170 PAH Treatments.png,b50314c36b167f6109337f4f307f89b543d83acd3b79283215c02096ebcc9d91,956,865,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
596,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P176 Ventilation-Perfusion Ratio - V Q Ratio.png,P176 Ventilation-Perfusion Ratio - V Q Ratio.png,2e08395cfdb2ad7aed7c15799d46f727a364d3ea8ad617d38cebce939fdf9e4c,257,186,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
597,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P178 V Q Mismatch - Terminology.png,P178 V Q Mismatch - Terminology.png,f4b083110adde0cedb35e87a7f41c3fdc408a086ba1474809b3e0df88874d2b5,894,473,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
598,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P180 Ventilation-Perfusion Ratio - Q.png,P180 Ventilation-Perfusion Ratio - Q.png,adb57920e74c27d788190bc31a1ef4d70d4236c8977b2010943cf1c960bbe360,647,1113,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
599,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P182 Tuberculosis.png,P182 Tuberculosis.png,f492e6ad6414cf1aafb91175be82c43bb0a46ecb09c76d2a1628c03a9b1db447,210,191,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
600,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P189 Lung Zones.png,P189 Lung Zones.png,4a989f269cf0ef68de49189b6309f5c2eaad0e08bfca2df4420c4a241a89c993,606,341,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
601,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P211 Oxygen Delivery to Tissues.png,P211 Oxygen Delivery to Tissues.png,e24fecced668dd4264462ec23aeee7d06e3c54e013d6098f29dec9fdfde2992a,1179,1048,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
602,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P220 Carbon Monoxide Poisoning.png,P220 Carbon Monoxide Poisoning.png,ac8e033bbefc9d3df53519fde9fc6e7f30081eef9c83f1c3172412d66c3cd095,517,516,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
603,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P229 Hypoxemia with Normal a-a Gradient.png,P229 Hypoxemia with Normal a-a Gradient.png,619b641ab782c5bd09360fe7ad99044225be1c349607d1afbe3b8bfe59cd2ad2,834,515,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
604,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P231 Hypoxemia with Normal a-a Gradient.png,P231 Hypoxemia with Normal a-a Gradient.png,83146a365bcbc56d222c7b4157d44adcc82bb4205a7314d8ceb98d015b3a7365,951,1045,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
605,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P249 Carbon Dioxide.png,P249 Carbon Dioxide.png,b6759f3f230f5fc59202a2b1e029f4b3ba92b76469fa9690b2f938ffbc8b8aa0,1099,617,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
606,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P255 RBC Buffering H+.png,P255 RBC Buffering H+.png,895571b562c9918f52dbc3a4321cb3b05705bb3f75602584de84cf31356856ca,1182,158,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
607,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P266 Exercise.png,P266 Exercise.png,eec4b0595bed42debaa8e1c3f6fe3a76442c6ae776caca0bb55e2489edd20ec1,1186,554,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
608,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/P267 Exercise.png,P267 Exercise.png,ba88dbb39ed1374e9f56e7672ae42fd6c5895cf451d45510b429074c5337208e,579,467,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
